id,city,year,month,day,cloudiness,wind,temperature_min,temperature_max,temperature,humidity,pressure,dew,frost,fog,mist,haze,wind10,snow,snow_cover,rain
350190566,KRAK‡W-BALICE,2014,11,9,8,3.3,6.1,11.9,10.1,94.3,987.4,0,0,2.8,21.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,10,5.8,1.6,5,19.5,11.2,86.4,987.2,0,0,8.3,9.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,11,3.9,2.6,7.5,16.7,10.3,87.4,987,6,0,0,14.1,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,12,5.4,3,6,13.7,8.9,89.4,982.9,15,0,0,18.5,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,13,7.3,2,5.4,9.8,6.9,91.9,985.3,17,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,14,8,2.8,3.8,9.6,8.3,90.4,988.6,7,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,15,8,4.4,4.2,9.1,6.9,94.4,985.6,3.9,0,5.2,18.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,16,7.4,3.8,4.1,10.4,7.3,90.9,980.8,0,0,0,24,0,0,0,0,2.2
350190566,KRAK‡W-BALICE,2014,11,17,7.5,3.4,3.5,8.8,6.2,93.4,983.1,0,0,2.3,21.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,18,8,5.9,2.6,7.3,5.5,92.1,983.4,8,0,1.6,18.6,0,0,0,0,4.3
350190566,KRAK‡W-BALICE,2014,11,19,8,3.1,2.3,5.5,4.8,95.3,987.7,0,0,0.8,23.2,0,0,0,0,6.7
350190566,KRAK‡W-BALICE,2014,11,20,8,2,2.3,4.3,3.8,92.8,995.5,0,0,0,24,0,0,0,0,0.4
350190566,KRAK‡W-BALICE,2014,11,21,8,1.4,-0.8,3.6,3.1,90.5,997,0,0,0,19.3,0,0,0,0,0.1
350190566,KRAK‡W-BALICE,2014,11,22,7.9,1.9,0.7,4.4,3.1,87.8,998.2,0,0,0,21.7,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,23,7.4,3.6,2.2,5.1,3.1,87.4,1001,0,0,0,17,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,24,5.6,2.9,0.7,3.9,1,87,997.9,0,7,0,15,0,0,0,0,7.6
350190566,KRAK‡W-BALICE,2014,11,25,7.4,2.9,-1.6,5.8,3.4,91.5,998,0,0,0,24,0,0,0,0,0.2
350190566,KRAK‡W-BALICE,2014,11,26,7.8,1.8,-4,5.4,2.9,92.8,996.1,5,0,3.7,20.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,27,7.5,4,-4.1,2.2,1.1,91.6,991.8,0.8,0,1.3,22.7,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,28,7.8,5.1,,1.2,-0.9,86.4,992.4,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,29,7.9,6,,-1.5,-3.2,82.8,995.3,0,0,0,5,0,0,0,0,0
350190566,KRAK‡W-BALICE,2014,11,30,8,6.4,,-1.9,-3.2,83,993.7,0,0,0,7.7,0,0,0.5,0,0
350190566,KRAK‡W-BALICE,2013,11,1,4.1,1.5,1.8,14.9,5.8,84.8,992,0,5,0,14,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,2,6,2.1,4.7,15,8.5,86.1,982.7,0,0,0,12.8,0,0,0,0,0.4
350190566,KRAK‡W-BALICE,2013,11,3,6.8,3.6,0.9,13.5,9.7,95.3,976.7,0.8,0,0,2,0,0.8,0,0,9.7
350190566,KRAK‡W-BALICE,2013,11,4,5.1,2.1,4.5,12.4,7.8,72.8,975.2,0,0,0,0,0,0,0,0,0.8
350190566,KRAK‡W-BALICE,2013,11,5,7.6,1.6,7.2,11.4,6.9,96.3,969.4,0,0,0,15.2,0,0,0,0,14.7
350190566,KRAK‡W-BALICE,2013,11,6,7,3.6,3.7,8.4,4.9,92.5,972.2,0,0,3.1,7.6,0,0,0,0,6
350190566,KRAK‡W-BALICE,2013,11,7,7.6,3,4.1,13.4,9.4,86.3,981.1,0,0,0,0,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,8,4.1,2.4,3.6,18,11.5,81,984.2,0,0,0,3.7,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,9,6.8,2.5,2.2,12.5,7.5,96.8,983,0,0,0,18.6,0,0,0,0,16
350190566,KRAK‡W-BALICE,2013,11,10,6.1,1.9,-1.2,10.2,6.7,92.5,980.3,0,0,0,8,0,0,0,0,0.3
350190566,KRAK‡W-BALICE,2013,11,11,7.4,2,1.2,7.4,5.6,89,994.8,0,0,1,6.7,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,12,6.8,2.8,-0.9,5.1,3.4,93.6,1000.1,0,0,1.7,16.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,13,6,2.5,0.6,5,2.9,98.1,997.2,0,0,2.8,21.2,0,0,0,0,0.3
350190566,KRAK‡W-BALICE,2013,11,14,4.4,1.8,0.3,7,3.4,90.1,995.3,0,0,1.1,15.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,15,7.3,1.5,1.1,4.3,2,95.1,997.4,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,16,7.4,3.6,-2.2,4.8,3,98.1,999.8,0,0,1.1,22.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,17,6.8,2.6,0.4,5.3,2.7,98,996.8,0,0,5.9,16.4,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,18,5,3.6,5.4,7.7,3.5,93.1,990,0,0,0,17.1,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,19,2.6,2.6,5,13.5,3.8,88.4,981.9,0,0,0.8,14.3,0,0,0,0,2.7
350190566,KRAK‡W-BALICE,2013,11,20,6.5,2.1,5.8,13,6.6,90.9,974.4,0,0,0,13.5,0,0,0,0,8.5
350190566,KRAK‡W-BALICE,2013,11,21,7.5,2.9,5.1,8.6,6.5,96.4,975.5,0,0,0,24,0,0,0,0,0.7
350190566,KRAK‡W-BALICE,2013,11,22,8,2.1,0.1,7.2,6.1,99.6,978.3,0,0,1,23,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,23,7.9,2.1,0,8.6,7.3,98.6,983.5,0,0,0,24,0,0,0,0,0.7
350190566,KRAK‡W-BALICE,2013,11,24,8,4.3,-3.8,8.8,7.2,96.4,980.5,0,0,0,15.8,0,0,0,0,3.1
350190566,KRAK‡W-BALICE,2013,11,25,7.1,5.8,-4.3,5.1,1.2,84,985.3,0,0,0,1.7,0,0,2.6,0,1.1
350190566,KRAK‡W-BALICE,2013,11,26,6.9,3,1.1,1.7,0.5,79.3,994.8,0,0,0,0,0,0,5.2,1,0
350190566,KRAK‡W-BALICE,2013,11,27,4.8,2.5,0.6,1,-1.9,79.6,1000.9,0,0,0,9.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2013,11,28,7.3,7.5,,2,0.1,85.3,993.5,1.9,0,0,5.1,0,1.9,0,0,1.6
350190566,KRAK‡W-BALICE,2013,11,29,7.5,4.6,,3.8,2.5,86.1,989,0,0,0,2.7,0,0,0,0,0.2
350190566,KRAK‡W-BALICE,2013,11,30,7.3,3,,4.2,2.2,85,986.4,0,0,0,2.8,0,0,0,0,0.5
350190566,KRAK‡W-BALICE,2012,11,1,4.5,3.3,-1.9,9.3,4.1,84.9,972.3,0,0,0,5.5,0,0,0,0,1.6
350190566,KRAK‡W-BALICE,2012,11,2,5.6,2.9,4.5,11.8,6.7,88.3,976.1,0,0,0,14.3,0,0,0,0,0.1
350190566,KRAK‡W-BALICE,2012,11,3,4,1.4,-1.6,15.6,5.1,86,980.1,6,0,0,17.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,4,6,2,1.3,12.8,7.1,86.8,979.1,14,0,0,13.7,0,0,0,0,2.5
350190566,KRAK‡W-BALICE,2012,11,5,7.4,4,5.8,12,8.6,89.4,971.5,4.8,0,0,6.9,0,0,0,0,10.5
350190566,KRAK‡W-BALICE,2012,11,6,6.3,5.3,3.7,7.9,5.8,82.5,981.7,0,0,0,0,0,0.2,0,0,1.2
350190566,KRAK‡W-BALICE,2012,11,7,6.3,6.4,1.1,6.8,4.5,86.6,988.5,0,0,0,5.9,0,5.1,0,0,0.8
350190566,KRAK‡W-BALICE,2012,11,8,7.3,5.5,6.4,10.4,8,79.5,990.1,0,0,0,3.8,0,1,0,0,0
350190566,KRAK‡W-BALICE,2012,11,9,7.4,2.9,5.1,8.4,6.8,88.8,989.4,0,0,3.3,13.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,10,4.9,3,1.5,12.3,5.8,81.8,987.6,0,0,7.5,2.4,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,11,4.9,2.4,2.3,17.3,8.4,71.8,984.1,0,0,0,0,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,12,7.5,1.1,7.1,11.2,8.4,87.4,994.2,0,0,8.1,10.5,0,0,0,0,1.9
350190566,KRAK‡W-BALICE,2012,11,13,6.6,1.9,4.5,8.4,6.3,87.4,1003.1,0,0,1.3,17.4,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,14,2.4,3,-2.4,7.5,2.4,82.3,1004.2,0,0,1.2,14.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,15,3.3,0.8,-4.5,6.9,-0.7,93.1,997.7,0,0,14.8,9.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,16,7.6,1.3,-3.8,4.8,-1.1,97,995.3,0,0,21.5,2.5,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,17,8,3.3,-1.8,1.7,-0.1,98,990.4,0,0,24,0,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,18,5.6,1.6,-0.1,7.3,2.8,96.9,987,0,0,6.1,17.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,19,7.8,2,0.7,7.8,4.8,93.9,992.3,0,0,8.8,15.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,20,8,4.3,4.3,6.3,5.1,94.6,994.6,0,0,9.5,14.5,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,21,8,4.3,2.3,4.4,3.4,98,994.9,0,0,15,9,0,0,0,0,1
350190566,KRAK‡W-BALICE,2012,11,22,7.8,1.6,3.5,6.8,5,96.5,995.7,0,0,1.7,22.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,23,8,1.8,5,7.3,6.2,95.9,994.8,0,0,8.7,15.3,0,0,0,0,0.5
350190566,KRAK‡W-BALICE,2012,11,24,7,0.5,2.7,8,5.3,96.8,993.7,0,0,17.8,6.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,25,7,0.9,1.4,8.1,4.3,94.1,990.2,0,0,8.1,15.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,26,5.1,1.8,0.1,8.3,4.1,94,986.8,0,0,7,17,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,27,6.6,2,2.4,11,6.4,91,979.5,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2012,11,28,5.6,2.9,3.5,10.5,6.9,90.4,974.5,0,0,0,20.1,0,0,0,0,0.5
350190566,KRAK‡W-BALICE,2012,11,29,6.8,2.8,3.1,11.5,7.7,88.8,964.2,0,0,0,9.3,0,0,0,0,1.6
350190566,KRAK‡W-BALICE,2012,11,30,7.5,5.6,2.6,8.7,3.3,81.9,973.6,0,0,0,5.8,0,0.6,0.7,0,1.6
350190566,KRAK‡W-BALICE,2011,11,1,2.8,2.4,5.9,15.5,9.6,88,993.2,9.4,0,1.9,14.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,2,5.5,1.8,4.1,10,6.1,98.9,992.1,0.4,0,17.5,6.6,0,0,0,0,0.2
350190566,KRAK‡W-BALICE,2011,11,3,3.3,2.3,1.3,14.2,6,91.3,988.1,0,0,10.4,7.8,1.8,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,4,0.6,2.9,-3,14.8,4.6,86.8,986.1,0,0,5.6,12.9,1.8,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,5,0.3,3.3,0.1,16.8,7.2,84,987.4,9,0,0,16.5,2,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,6,0,4,2.8,14.2,6.8,80.3,992.3,0,0,0,9.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,7,0.8,1.4,-2.7,11.4,3,91.4,995.6,14.3,0,2.3,18.3,2.2,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,8,0,1.9,-2.2,15.4,4.6,85.9,996.6,15,0,0,19.8,4.3,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,9,1.9,1,-1.5,15.5,5.2,88.4,995.3,6.1,0,4.9,14.6,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,10,7.6,5.4,2,5.8,3.2,80.1,998.4,0,0,0,5.1,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,11,3.9,5.8,-0.8,4.7,1,72.1,1004.7,0,2,0,0,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,12,0,2.1,-6,5.3,-1.7,83.8,1008.3,0,9,0,17.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,13,6.3,3.1,-5.1,-0.4,-2,96.4,1007.6,0,11,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,14,6.1,1.9,-2.9,5.1,-0.7,93.8,999.3,0,4.7,1.7,22.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,15,7.3,2.5,-5,-0.1,-1.5,96.9,996.7,0,1.7,4.3,19.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,16,7,1.9,-1,2.9,0.6,96.3,998,0,0,2.7,21.3,0,0,0.6,0,0
350190566,KRAK‡W-BALICE,2011,11,17,6.3,1.8,-2.8,6,-0.3,94.5,996,0,6,5.3,18.8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,18,8,2.8,-4.3,1.8,0.5,87.5,995.9,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,19,6.4,1.6,-2.3,2.6,0.3,89.4,996,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,20,3.1,0.9,-6.1,5.2,-1.6,92,996.4,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,21,7.5,0.9,-2.4,4.7,0.9,87.6,994.5,0,0,0,23,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,22,7.5,2.3,-0.3,1.7,0.5,90.1,995.5,0,0,0,24,0,0,0.6,0,0
350190566,KRAK‡W-BALICE,2011,11,23,7,1.6,-4.1,0.8,-0.7,93.3,1000.7,0,6,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,24,7.6,2.9,0.1,3.1,1.4,90.5,1003.6,0,0,0,24,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,25,6.9,2.4,-3.1,2.4,-0.6,99.4,999.9,0,1.5,16,8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,26,5.9,6,-3,5.5,1.8,87.3,997,0,0,0,3.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,27,4.4,5,0.3,10.2,5.1,69.3,989.7,0,0,0,0,0,3.1,0,0,0
350190566,KRAK‡W-BALICE,2011,11,28,2.8,6,-0.8,8.9,3.7,76,996,0,2,0,5.3,0,1.3,0,0,0
350190566,KRAK‡W-BALICE,2011,11,29,0.4,0.9,-7,7.2,-1.7,87.6,997.4,0,15,0,20.8,3.2,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,30,3.9,2.6,-8,6.4,0.1,90.6,996.7,0,9,0,21,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,1,3.3,2.5,1.9,19.8,10.1,72,983.6,9,0,0,0,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,2,6.8,1.8,5.7,17.5,9.9,83.8,985.3,15,0,0,10.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,3,5.3,2.4,4,12.7,8.5,87.6,987.3,9,0,0,21.8,0,0,0,0,1.4
350190566,KRAK‡W-BALICE,2010,11,4,7.5,8,7.5,15.9,13.6,74.5,989.9,0,0,0,0,0,9.8,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,5,7,9.1,14,16.2,15.2,67.4,988.9,0,0,0,0,0,8.6,0,0,0
350190566,KRAK‡W-BALICE,2010,11,6,7.5,7.5,9.4,15.8,12.7,73.5,982.5,0,0,0,1.3,0,7.2,0,0,3.5
350190566,KRAK‡W-BALICE,2010,11,7,7.6,3.1,6.8,9.4,7.8,94,977,0,0,0,15.5,0,0,0,0,0.3
350190566,KRAK‡W-BALICE,2010,11,8,7,2.8,6.6,13.1,9.8,88.3,961,0,0,0,6.3,0,0,0,0,0.4
350190566,KRAK‡W-BALICE,2010,11,9,6.3,2.9,6.5,13.8,9.7,69.8,957.3,0,0,0,2.8,0,0,0,0,2
350190566,KRAK‡W-BALICE,2010,11,10,6.5,2.8,5.5,13.2,8.7,85.4,963.8,7,0,0,10.8,0,0,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,11,2.8,3.4,-0.2,10.3,3.3,90.3,978.4,16,0,0,14.5,0,0.3,0,0,0.2
350190566,KRAK‡W-BALICE,2010,11,12,5.6,5.9,-1.8,11.3,7.9,72.5,970.3,3.8,0,0,2.1,0,2.6,0,0,3.7
350190566,KRAK‡W-BALICE,2010,11,13,5.1,5,8.8,17.4,11.8,75.4,974.1,4,0,0,0,0,1.8,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,14,1.1,1.1,2.2,19.8,8.5,84.8,979.4,14,0,0,9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,15,2.5,0.8,0.9,16.6,7.1,88.4,983.9,14,0,0,16.7,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,16,5.9,3.8,3.7,10.2,7,96.3,985.7,9.8,0,3.4,20.6,0,0,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,17,8,3,6.8,7.6,7,98,983.3,0.1,0,0,24,0,0,0,0,0.2
350190566,KRAK‡W-BALICE,2010,11,18,8,1.1,6.4,7.9,6.9,97.5,981.6,0,0,6.2,17.8,0,0,0,0,5.6
350190566,KRAK‡W-BALICE,2010,11,19,5.8,1.5,3.2,12.4,7.4,92.5,987.2,0,0,5.6,9.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,20,5.3,3.1,1.2,9.1,4.5,90.9,989.2,3.8,0,2.2,14.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,21,6.5,3,-1,7.6,4.4,94.3,985.2,0,0,1.3,17.6,0,0,0,0,0.6
350190566,KRAK‡W-BALICE,2010,11,22,7.8,4.5,3.8,9.9,6.9,88,973,0,0,0,4.5,0,0,0,0,18.8
350190566,KRAK‡W-BALICE,2010,11,23,7.5,5.3,4,7.3,5.3,85.8,966.9,0,0,1.6,2.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,24,7.6,6.4,0.3,4.6,2.5,82.9,970.1,0,0,0,0,0,0.5,6.6,0,1
350190566,KRAK‡W-BALICE,2010,11,25,5.1,3.6,-1.9,1.7,-0.3,88.1,976.1,0,4,0,6.8,0,0,0.5,0,0
350190566,KRAK‡W-BALICE,2010,11,26,1.3,2.1,-6.5,5,-2,87.8,974.7,0,14,0,20.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,27,7.5,4.3,-3.4,0.1,-1.2,95.9,974.8,0,7.9,0,24,0,0,11.4,0,1.8
350190566,KRAK‡W-BALICE,2010,11,28,6.5,3.3,-6.2,-0.5,-2.2,95.1,982.1,0,0,6.2,17.8,0,0,3.2,3,5.6
350190566,KRAK‡W-BALICE,2010,11,29,8,5.8,-2.5,-0.3,-1.6,95,968.9,0,0,0,8.1,0,0,24,14,2.1
350190566,KRAK‡W-BALICE,2010,11,30,6.6,4.3,-10.3,-2.5,-8.6,83.5,985.4,0,0,0,11.3,0,0,12.8,15,0
